,anime_id,title,type,source,episodes,rating,score,producer,studio,genre,release_season,is_licensed,nr_synonyms,min_duration,op_artists,ed_artists
7680,34721,Samuroid Zero,Special,Original,1,PG-13 - Teens 13 or older,4.9,,Polygon Pictures,"Action, Samurai",,False,0,2.0,,
7681,9506,Prism Magical: Prism Generations!,OVA,Visual novel,1,R+ - Mild Nudity,5.2,Studio G-1Neo,Asahi Production,"Comedy, Ecchi, Magic",Summer,False,0,16.0,Rin,Yui Sakakibara
7684,9008,Netorare Fighter Yaricchingu!,OVA,Original,3,Rx - Hentai,6.28,"T-Rex, BOOTLEG",,Hentai,Summer,False,0,30.0,,
7685,22135,Ping Pong The Animation,TV,Manga,11,PG-13 - Teens 13 or older,8.65,"Aniplex, Dentsu, Fuji TV, Kyoraku Industrial Holdings",Tatsunoko Production,"Sports, Psychological, Drama, Seinen",Spring,True,1,23.0,Bakudan Johnny (爆弾ジョニー),Merengue (メレンゲ)
7687,33314,Digimon Universe: Appli Monsters,TV,Original,52,PG - Children,6.78,,Toei Animation,"Action, Sci-Fi, Adventure, Comedy, Kids, Fantasy",Fall,True,1,24.0,Amatsuki,"Riho Iida,:, Ange☆Reve"
7688,19489,Little Witch Academia: Mahoujikake no Parade,Movie,Original,1,PG - Children,7.89,"Half H.P Studio, Ultra Super Pictures, TOHO animation, Good Smile Company",Trigger,"Adventure, Comedy, Magic, Fantasy, School",Fall,True,2,53.0,,
7689,28791,Gunslinger Stratos: The Animation,TV,Game,12,PG-13 - Teens 13 or older,6.18,"Aniplex, Square Enix, Nitroplus, ASCII Media Works, Tokyo MX, BS11",A-1 Pictures,"Action, Sci-Fi",Spring,True,0,23.0,Mashiro Ayano,GARNiDELiA
7690,9220,Seikimatsu Occult Gakuin Specials,Special,Original,4,R - 17+ (violence & profanity),6.57,"Aniplex, Xebec",A-1 Pictures,"Comedy, Supernatural, School",Fall,True,2,4.0,,
7691,12709,Tales of Symphonia The Animation: Sekai Tougou-hen Specials,Special,Game,3,G - All Ages,7.15,,ufotable,Comedy,Fall,False,1,6.0,,
7692,2883,Iyashite Agerun Saiyuuki,OVA,Manga,1,Rx - Hentai,6.53,Oz,,"Hentai, Parody",Winter,True,2,33.0,,
7693,30967,Chuumon no Ooi Ryouriten (1993),Movie,Book,1,G - All Ages,5.6,,,"Horror, Supernatural, Fantasy",Summer,False,2,21.0,,
7694,33037,Tsukiuta. The Animation,TV,Music,13,PG-13 - Teens 13 or older,7.04,"Movic, Pierrot Plus",Studio Pierrot,Music,Summer,True,0,24.0,Six Gravity,"Kakeru Shiwasu (Yuki Kaji),:, Haru Yayoi (Tomoaki Maeno),:, Aoi Satsuki (KENN),:, You Hazuki,:, Shun Shimotsuki (Ryouhei Kimura)"
7695,14853,Tsukumo,Movie,Unknown,1,PG-13 - Teens 13 or older,6.76,,Sunrise,"Supernatural, Historical",Summer,True,1,14.0,,
7696,10679,Maria†Holic: Run Run Riru Ran Ran Rara,Music,Unknown,1,PG - Children,5.9,Media Factory,,"Comedy, Music",Spring,False,1,1.0,,
7697,22059,Kakumeiteki Broadway Shugisha Doumei,Music,Music,1,PG-13 - Teens 13 or older,5.1,,,Music,Winter,False,1,4.0,,
7698,22071,Mikakunin de Shinkoukei: Mite. Are ga Watashitachi no Tomatteiru Ryokan yo.,Special,4-koma manga,1,PG-13 - Teens 13 or older,7.11,"DAX Production, TOHO animation",Doga Kobo,"Comedy, Romance, Slice of Life",Spring,False,2,12.0,,
7700,31941,Alice in Dreamland,Movie,Unknown,1,G - All Ages,5.2,Bitgang,,"Adventure, Dementia, Fantasy",Winter,False,1,44.0,,
7701,4819,Nonomura Byouin no Hitobito,OVA,Unknown,2,Rx - Hentai,5.53,"Pink Pineapple, Triple X",,"Hentai, Mystery",Fall,True,2,30.0,,
7702,7110,Shounen Maid Kuuro-kun: Tenshi no Uta,OVA,Manga,1,Rx - Hentai,5.76,Zyc,Natural High,"Hentai, Yaoi",Fall,False,3,35.0,Kuro Kazamiya,
7706,34321,Fate/Grand Order: First Order,Special,Game,1,PG-13 - Teens 13 or older,6.97,"Aniplex, Notes",Lay-duce,"Action, Supernatural, Magic, Fantasy",Winter,True,0,60.0,,Maaya Sakamoto
7708,28853,Pokemon: Pikachu to Pokemon Ongakutai,Movie,Game,1,PG - Children,6.32,,OLM,"Adventure, Fantasy, Kids",Summer,True,3,15.0,,Little Glee Monster
7709,18857,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,ONA,Light novel,3,PG-13 - Teens 13 or older,6.56,Aniplex,A-1 Pictures,"Slice of Life, Comedy, Romance",Summer,True,2,24.0,ClariS,"Kuroneko (CV: Kana Hanazawa),:, Kirino Kousaka (CV: Ayana Taketatsu)"
7710,4062,Musashi no Ken,TV,Manga,72,G - All Ages,7.35,,Eiken,"Shounen, Sports",Spring,False,0,20.0,Kousuke Shimoyama,Kousuke Shinoyama
7711,3203,Chibi Maruko-chan Movie,Movie,Unknown,1,G - All Ages,7.32,,,"Comedy, School, Shoujo",Winter,False,1,60.0,B.B. Queens,Yumiko Arima
7712,9539,Cardfight!! Vanguard,TV,Original,65,PG-13 - Teens 13 or older,7.2,"Dentsu, Sotsu, Sakura Create, Bushiroad",TMS Entertainment,"Action, Adventure, Demons, Game, Shounen",Winter,True,0,24.0,JAM Project,"Natsuko Asou,:, Sea☆A,:, Milky Holmes"
7713,13691,Taisei Kensetsu: Shin Doha Kokusai Kuukou,Special,Unknown,1,G - All Ages,6.01,CoMix Wave Films,,Drama,Winter,False,2,0.5,,
7714,29984,Crayon Angel,Movie,Original,1,R+ - Mild Nudity,3.49,,,Dementia,,False,0,2.0,,
7715,6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,Movie,Unknown,1,G - All Ages,6.32,Yahoo! Japan,Tatsunoko Production,"Comedy, Kids",Summer,False,2,60.0,Toshihiko Takamizawa,Stereopony
7716,13967,Thermae Romae x Asahi Shimbun Digital Collaboration,Special,Unknown,1,PG-13 - Teens 13 or older,6.16,,DLE,"Comedy, Historical, Seinen",,False,2,1.0,,
7717,35298,Ramen Daisuki Koizumi-san,TV,Manga,12,PG-13 - Teens 13 or older,6.5,"Sotsu, KlockWorx, flying DOG, Grooove, Cygames, Crunchyroll SC Anime Fund","Studio Gokumi, AXsiZ","Slice of Life, Comedy",Winter,True,0,22.0,Minori Suzuki,Shiena Nishizawa
7719,2132,Inukami! The Movie: Tokumei Reiteki Sousakan Karina Shirou!,Movie,Light novel,1,PG-13 - Teens 13 or older,7.14,ASCII Media Works,Seven Arcs,"Comedy, Supernatural, Magic, Romance, Ecchi",Spring,False,0,26.0,,
7720,4163,Seto no Hanayome OVA,OVA,Manga,2,PG-13 - Teens 13 or older,7.98,AIC,Gonzo,"Comedy, Parody, Romance, School",Fall,True,2,30.0,SUN&LUNAR,DEKABANCHO
7721,11266,Ao no Exorcist: Kuro no Iede,Special,Manga,1,PG-13 - Teens 13 or older,7.41,Aniplex,A-1 Pictures,"Action, Demons, Fantasy, Shounen, Supernatural",Fall,True,2,24.0,UVERWorld,2PM
7722,3278,Kinnikuman: New York Kiki Ippatsu!,Movie,Unknown,1,PG-13 - Teens 13 or older,6.34,,Toei Animation,"Action, Comedy, Sports, Shounen",Spring,False,1,45.0,Akira Kushida,Akira Kamiya
7723,6016,Kyoushoku Soukou Guyver (1989),OVA,Manga,6,PG-13 - Teens 13 or older,7.27,Animate Film,,"Action, Horror, Sci-Fi, Super Power",Fall,True,4,29.0,Shinichi Ishihara,Shinichi Ishihara
7724,5143,Tokusou Kihei Dorvack,TV,Unknown,36,PG-13 - Teens 13 or older,6.8,"Fuji TV, Ashi Production",,"Action, Mecha, Sci-Fi",Fall,True,2,24.0,WELCOME,
7725,33531,Juushinki Pandora,TV,Original,0,PG-13 - Teens 13 or older,5.9,,Satelight,"Sci-Fi, Mecha",Spring,False,2,23.0,BUMP OF CHICKEN,BUMP OF CHICKEN
7726,12531,Sakamichi no Apollon,TV,Manga,12,PG-13 - Teens 13 or older,8.44,"Dentsu, Fuji TV, Toho, DAX Production, Sony Music Entertainment","Tezuka Productions, MAPPA","Drama, Josei, Music, Romance, School",Spring,True,2,22.0,YUKI,Motohiro Hata meets Sakamichi no Apollon
7727,1810,Kyoushirou to Towa no Sora,TV,Manga,12,PG-13 - Teens 13 or older,6.61,"Geneon Universal Entertainment, AT-X, KlockWorx, Studio Mausu, Toshiba Entertainment",TNK,"Drama, Magic, Romance, Shounen",Winter,True,2,24.0,CooRie,Ceui
7728,3560,Karen,OVA,Manga,1,Rx - Hentai,5.94,NuTech Digital,,Hentai,Summer,True,0,30.0,,
7730,13673,Otome Nadeshiko Koi Techou,OVA,Unknown,1,G - All Ages,5.98,Studio Izena,,"Historical, Shoujo",Winter,False,1,10.0,,
7731,1947,Kikou Sennyo Rouran,TV,Original,28,PG-13 - Teens 13 or older,5.97,Starchild Records,Zexcs,"Action, Fantasy, Mecha",Fall,True,0,12.0,(Instrumental),Myca Motomiya - female version
7733,2088,Nora,OVA,Manga,1,PG-13 - Teens 13 or older,5.23,Filmlink International,,"Sci-Fi, Adventure, Space",Winter,False,0,56.0,,Yuriko Yamamoto
7734,32859,Boku wa Kimi wo Warawanai,Music,Music,1,G - All Ages,5.52,Toy&#039;s Factory,,Music,Fall,False,0,3.0,,
7735,13263,Fate/Zero: Onegai! Einzbern Soudanshitsu,Special,Unknown,6,PG-13 - Teens 13 or older,6.73,Aniplex,ufotable,Comedy,Spring,True,2,15.0,,
7736,20159,Pokemon: The Origin,Special,Game,4,PG - Children,7.89,,"Production I.G, Xebec, OLM","Action, Adventure, Comedy, Fantasy, Kids",Fall,True,2,21.0,,
7737,29770,Kikyuu,Music,Unknown,1,G - All Ages,5.8,,,Music,Fall,False,1,5.0,,
7738,2061,Gall Force 2: Destruction,OVA,Original,1,R+ - Mild Nudity,6.55,Movic,"AIC, Artmic, Animate Film","Action, Military, Sci-Fi, Space",Fall,True,0,50.0,,Shirai Takako
7742,1412,Lupin III,TV,Manga,23,PG-13 - Teens 13 or older,7.73,"TMS Entertainment, Group TAC",Tokyo Movie Shinsha,"Action, Adventure, Comedy, Seinen",Fall,True,2,25.0,"Charlie Kosei,:, Yoshiro Hiroishi",Charlie Kosei
7743,2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,OVA,Visual novel,2,Rx - Hentai,7.13,Pink Pineapple,T-Rex,Hentai,Winter,False,1,30.0,,
7744,9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,OVA,Other,2,PG - Children,6.24,Ajia-Do,,"Adventure, Kids",Fall,False,1,27.0,,
7746,36108,Takunomi.,TV,Manga,12,PG-13 - Teens 13 or older,6.39,"Pony Canyon, TBS, Magic Capsule, Shogakukan, Lawson, RAY, U-NEXT, Nichion",Production IMS,"Comedy, Slice of Life",Winter,True,0,12.0,Maaya Uchida,Mashinomi
7747,30973,Urashima Tarou (1952),Movie,Other,1,G - All Ages,5.43,,,Historical,,False,0,,,
7748,12881,Tsuki wa Higashi ni Hi wa Nishi ni: Operation Sanctuary OVA,OVA,Visual novel,4,PG-13 - Teens 13 or older,5.9,Radix,,"Comedy, Drama, Harem, Romance, Sci-Fi",Winter,False,3,12.0,,
7750,2983,Digital Devil Story: Megami Tensei,OVA,Light novel,1,R - 17+ (violence & profanity),5.33,"Movic, Tokuma Shoten, Tokuma Japan",Animate Film,"Adventure, Mystery, Horror, Demons, Psychological, Supernatural, Drama, Fantasy, School",Spring,False,1,45.0,YOURI with the CASH,YOURI with the CASH
7751,1879,Midnight Eye: Gokuu,OVA,Manga,1,R+ - Mild Nudity,6.52,Toei Video,Madhouse,"Action, Sci-Fi, Mystery, Seinen",Winter,True,0,50.0,,Yuki Katsuragi
7752,7578,Gokinjo Monogatari the Movie,Movie,Original,1,G - All Ages,6.55,,Toei Animation,"Comedy, Drama, Romance",Spring,True,1,30.0,,Rumi Shishido
7753,314,Ace wo Nerae! 2,OVA,Manga,13,PG-13 - Teens 13 or older,6.76,"Bandai Visual, Tokyo Movie Shinsha",,"Drama, Shoujo, Sports",Summer,False,2,24.0,Hiroko Moriguchi,Hiroko Moriguchi
7754,3695,Spectral Force Chronicle Divergence,OVA,Game,1,PG-13 - Teens 13 or older,4.93,Idea Factory,,Fantasy,Summer,False,0,24.0,,
7755,287,Grappler Baki (TV),TV,Manga,24,PG-13 - Teens 13 or older,7.42,Free-Will,Group TAC,"Action, Sports, Martial Arts, Shounen",Winter,True,1,25.0,Project Baki,Project Baki
7756,6419,Cinderella Express,OVA,Manga,1,R+ - Mild Nudity,5.83,,,"Ecchi, Comedy, Romance, Seinen",Summer,False,0,47.0,,
7757,20187,Genei wo Kakeru Taiyou: Fumikomenai Kokoro,Special,Original,1,R - 17+ (violence & profanity),6.34,Aniplex,AIC,Magic,Fall,False,2,24.0,LiSA,Natsumi Okamoto
7758,7721,Meat or Die,ONA,Unknown,12,PG - Children,5.0,Toho,,"Adventure, Comedy",Fall,False,1,1.0,,
7759,4725,Ga-Rei: Zero,TV,Manga,12,R - 17+ (violence & profanity),7.72,"Lantis, Kadokawa Shoten, Rakuonsha, Kadokawa Pictures Japan, KlockWorx","AIC Spirits, Asread","Action, Super Power, Supernatural, Thriller",Fall,True,1,23.0,Minori Chihara,Kaoru Mizuhara
7761,3873,Honey Honey no Suteki na Bouken,TV,Manga,29,G - All Ages,6.57,Kokusai Eigasha,,"Adventure, Historical, Shoujo",Fall,True,3,24.0,Youko Seri,Youko Seri
7762,32548,Imawa no Kuni no Alice,ONA,Manga,1,PG-13 - Teens 13 or older,6.3,,Production I.G,Action,Summer,False,1,0.5,,
7763,3473,Souseiki,Movie,Unknown,1,PG - Children,5.65,Mushi Production,,Parody,Fall,True,0,4.0,,
7764,8213,Hoka Hoka Kazoku,TV,Unknown,1428,G - All Ages,5.93,,Eiken,Comedy,Fall,True,0,5.0,,
7765,15095,Shin Koihime†Musou OVA Omake,Special,Visual novel,1,R+ - Mild Nudity,6.5,,,"Adventure, Comedy, Fantasy",Summer,False,0,12.0,,
7766,6885,Sora no Manimani Specials,Special,Unknown,3,PG-13 - Teens 13 or older,6.62,Studio Comet,,"Comedy, School, Slice of Life",Fall,True,1,2.0,,
7767,34055,Berserk 2nd Season,TV,Manga,12,R - 17+ (violence & profanity),7.09,"WOWOW, Mainichi Broadcasting System, Hakusensha, Ultra Super Pictures, LIDENFILMS, NBCUniversal Entertainment Japan, Lucent Pictures Entertainment, Docomo Anime Store, Koei Tecmo Games","Millepensee, GEMBA","Action, Adventure, Demons, Drama, Fantasy, Horror, Magic, Military, Romance, Supernatural",Spring,True,0,24.0,9mm Parabellum Bullet,Yoshino Nanjo feat. Nagi Yanagi
7768,7877,"Momoko, Kaeru no Uta ga Kikoeru yo.",Movie,Book,1,G - All Ages,7.64,Magic Bus,,"Drama, School, Slice of Life",Summer,True,0,60.0,,Yuka Kanno (菅野友香)
7769,10572,Ro-Kyu-Bu!,TV,Light novel,12,PG-13 - Teens 13 or older,6.98,"AT-X, Magic Capsule, Warner Bros., ASCII Media Works","Barnum Studio, Project No.9, Studio Blanc","Ecchi, Sports, Comedy, School",Summer,True,3,24.0,"RO-KYU-BU! (Kana Hanazawa, Rina Hidaka, Yoko Hikasa, Yuka Iguchi, Yui Ogura)","RO-KYU-BU! (Kana Hanazawa, Rina Hidaka, Yoko Hikasa, Yuka Iguchi, Yui Ogura)"
7771,10256,Shion Special,Special,Visual novel,1,Rx - Hentai,6.52,Pixy,,Hentai,Fall,False,2,3.0,,
7772,3919,Shimaizuma: Shimaizuma 3 The Animation,OVA,Visual novel,2,Rx - Hentai,6.89,"Milky Animation Label, MS Pictures",Studio Jam,Hentai,Fall,True,1,28.0,,
7773,26011,Super Backkom,Special,Original,1,G - All Ages,5.87,,RG Animation Studios,"Comedy, Kids, Super Power",,True,0,7.0,,
7774,14563,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo,TV,Unknown,12,PG-13 - Teens 13 or older,5.29,"Pastel, AIR AGENCY",AIC Frontier,"Comedy, Magic",Summer,False,0,5.0,Sakura Tange,
7775,2137,Haitokuzuma,OVA,Manga,2,Rx - Hentai,6.14,"Milky Animation Label, JapanAnime",,Hentai,Winter,True,2,30.0,,
7777,5689,Eien no Filena,OVA,Light novel,6,R - 17+ (violence & profanity),5.92,Tokuma Shoten,Studio Pierrot,"Adventure, Drama, Fantasy",Winter,False,3,27.0,,
7778,81,Mobile Suit Gundam: The 08th MS Team,OVA,Original,12,PG-13 - Teens 13 or older,8.1,Atelier Musa,Sunrise,"Military, Sci-Fi, Adventure, Drama, Romance, Mecha",Winter,True,2,24.0,Chihiro Yonekura,"Chihiro Yonekura,:, Chihiro Yonekura"
7779,2123,Digimon X-Evolution,Movie,Original,1,PG - Children,7.25,Bandai,Toei Animation,"Action, Adventure, Fantasy, Sci-Fi",Winter,False,3,60.0,,Takehiko Gokita
7781,2734,Mazinkaiser: Shitou! Ankoku Dai Shogun,OVA,Manga,1,R - 17+ (violence & profanity),7.29,"Bee Media, Dynamic Planning",Brain&#039;s Base,"Action, Mecha",Summer,True,1,56.0,Jam Project,JAM Project featuring 福山芳樹
7782,7651,Ningen Shikkaku: Director&#039;s Cut-ban,Movie,Novel,1,R - 17+ (violence & profanity),7.58,,Madhouse,"Drama, Historical, Psychological, Seinen",Winter,False,2,60.0,,
7783,35081,The iDOLM@STER Million Live! 4th Anniversary PV,ONA,Game,1,PG-13 - Teens 13 or older,6.72,Bandai Namco Entertainment,,"Comedy, Music, Slice of Life",Spring,False,0,9.0,,
7784,34839,Sanrio Danshi,TV,Original,12,PG-13 - Teens 13 or older,6.68,"Pony Canyon, Sanrio, Pierrot Plus",Studio Pierrot,"Slice of Life, School",Winter,True,0,24.0,"Sanrio Danshi [Kouta Hasegawa (Takuya Eguchi), Yuu Mizuno (Soma Saito), Shunsuke Hoshino (Jun Ootsuka), Ryou Nishimiya (Hiroyuki Kagura), Seiichirou Minamoto (Yuuma Uchida)]","Sanrio Danshi [Kouta Hasegawa (Takuya Eguchi), Yuu Mizuno (Soma Saito), Shunsuke Hoshino (Jun Ootsuka), Ryou Nishimiya (Hiroyuki Kagura), Seiichirou Minamoto (Yuuma Uchida)]"
7785,6950,Aos,Movie,Original,1,R+ - Mild Nudity,3.66,Kuri Jikken Manga Kobo,,"Fantasy, Dementia",,False,1,9.0,,
7787,36185,Lan Mo De Hua,ONA,Web manga,9,PG-13 - Teens 13 or older,6.9,Colored-Pencil Animation Design,,"Magic, Romance, School",Summer,True,0,13.0,,
7789,3800,Arrow Emblem Grand Prix no Taka,TV,Unknown,44,PG-13 - Teens 13 or older,6.58,,Toei Animation,"Cars, Sports, Drama",Fall,True,1,24.0,"Ichirou Mizuki, Falling Free",Ichirou Mizuki
7791,32023,Bubuki Buranki,TV,Original,12,PG-13 - Teens 13 or older,6.4,"Dentsu, AT-X, Ultra Super Pictures, Sony Music Communications, Bushiroad, Sammy, Kadokawa Media (Taiwan), Tose",SANZIGEN,"Action, Sci-Fi, Drama, Mecha",Winter,True,0,24.0,Konomi Suzuki,Konomi Suzuki
7792,1625,Soul Link Special,Special,Visual novel,1,PG-13 - Teens 13 or older,5.94,"Mellow Head, Picture Magic",,"Ecchi, Adventure, Space, Comedy, Romance, Military, Sci-Fi",Summer,False,2,25.0,Miyuki Hashimoto,Miyuki Hashimoto
7793,36775,Wo Shi Jiang Xiaobai,ONA,Original,12,PG-13 - Teens 13 or older,7.26,,2:10 Animation,"Slice of Life, Drama, Romance",Fall,True,1,20.0,Er Hou Sheng,Fangdong de Mao
7795,10834,Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou,Special,Light novel,6,PG-13 - Teens 13 or older,7.36,,Silver Link.,"Comedy, Romance, School, Super Power",Fall,False,5,5.0,,
7796,13255,Haru wa Kuru,ONA,Unknown,1,G - All Ages,5.87,,Studio 4°C,Adventure,Winter,False,1,4.0,,
7797,12991,Katte ni Kaizou Specials,Special,Manga,3,R+ - Mild Nudity,6.66,,Shaft,"Comedy, Parody, School, Sci-Fi, Shounen",Spring,False,1,7.0,,
7798,448,Tenjou Tenge: The Ultimate Fight,OVA,Manga,2,R - 17+ (violence & profanity),7.15,,Madhouse,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",Spring,True,1,24.0,m.c.A·T,Minori Chiara
7799,7021,Ni-hiki no Sanma,Movie,Original,1,G - All Ages,5.05,Kuri Jikken Manga Kobo,,Comedy,,False,2,22.0,,
7800,9395,Miyanishi Tatsuya Gekijou: Omae Umasou da na,TV,Picture book,20,G - All Ages,6.52,Ajia-Do,,"Adventure, Kids",Fall,False,0,3.0,,
7801,17151,Mogu Mogu,Music,Unknown,1,G - All Ages,4.67,,,Music,Summer,False,0,4.0,,
7802,24823,Days,Music,Unknown,1,G - All Ages,6.81,,,Music,Summer,False,0,5.0,,
7803,837,Kyou no 5 no 2,OVA,Manga,4,PG-13 - Teens 13 or older,7.29,,Shinkuukan,"Comedy, Ecchi, School, Seinen",Spring,True,2,29.0,,"Mai Kadowaki, Mamiko Noto & Mikako Takahashi"
7805,4460,Kikumana,ONA,Original,1,PG-13 - Teens 13 or older,5.94,Studio Rikka,,"Dementia, Psychological",Summer,False,0,6.0,,
7806,28695,Nonsense Monogatari Dai Ippen: Sarugashima,Movie,Original,1,G - All Ages,5.44,The National Film Center Japan,,Adventure,Winter,True,3,27.0,,
7808,4494,Enyoku,OVA,Manga,1,Rx - Hentai,6.18,Milky Animation Label,Studio Jam,Hentai,Spring,False,0,30.0,,
7809,30058,Hong Ling Jin Xia,ONA,Unknown,1,PG - Children,5.89,,,"Action, School",Fall,False,1,4.0,,
7810,15843,Koiito Kinenbi The Animation,OVA,Manga,2,Rx - Hentai,7.68,"Pink Pineapple, T-Rex",,Hentai,Winter,False,0,28.0,,
7815,2325,Angel Blade Punish!,OVA,Original,3,Rx - Hentai,6.52,,Asahi Production,"Adventure, Hentai, Magic, Sci-Fi",Winter,False,0,30.0,Faylan,
7816,30771,Mudai,Music,Unknown,1,PG-13 - Teens 13 or older,7.35,,,"Slice of Life, Romance, Music, Drama",Spring,False,1,7.0,,
7817,3433,Go-Q-Choji Ikkiman,TV,Manga,32,G - All Ages,6.6,,Toei Animation,"Sci-Fi, Sports",Spring,True,1,24.0,Ippo Hiura,Ippo Hiura
7818,348,Binzume Yousei,TV,Original,13,G - All Ages,6.52,"Hal Film Maker, Genco, Starchild Records",Xebec,"Comedy, Fantasy, Magic, Slice of Life",Fall,True,1,13.0,Bottle Fairy,"Kururu/Nana Mizuki,:, Sarara/Yui Horie,:, Bottle Fairy"
7819,11873,Oraa Guzura Dado (1987),TV,Unknown,44,PG - Children,6.28,,Tatsunoko Production,"Comedy, Kids",Fall,False,4,30.0,,
7821,2730,1+2=Paradise,OVA,Manga,2,R+ - Mild Nudity,5.14,Agent 21,J.C.Staff,"Comedy, Ecchi, Harem, Romance, Seinen",Winter,False,0,28.0,,
7822,34016,Hatsukoi Monster OVA,OVA,Manga,1,PG-13 - Teens 13 or older,6.48,,Studio Deen,"Comedy, Romance, School, Shoujo",Winter,False,0,23.0,,
7823,22055,Gakkou no Kaidan Recaps,Special,Original,2,PG-13 - Teens 13 or older,6.18,,Studio Pierrot,"Horror, Mystery, Supernatural",Fall,False,1,25.0,,
7824,31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,Special,Manga,1,PG-13 - Teens 13 or older,7.33,TBS,Brain&#039;s Base,"Action, Comedy, Shounen",Winter,True,3,24.0,"Toy☆GunGun (トイ☆ガンガン) (Tomoaki Maeno, Yoshitsugu Matsuoka, Mikako Komatsu)",Mikako Komatsu
7825,17205,Cowboy Bebop: Ein no Natsuyasumi,Special,Original,1,G - All Ages,6.29,,Sunrise,Adventure,Winter,True,2,1.0,,
7827,35883,Cinderella Girls Gekijou 2nd Season,TV,4-koma manga,13,PG-13 - Teens 13 or older,6.7,"Frontier Works, Half H.P Studio, Nippon Columbia, Bandai Namco Entertainment, Anime Consortium Japan",Gathering,"Slice of Life, Comedy",Fall,False,2,3.0,,"THE IDOLM@STER CINDERELLA GIRLS LITTLE STARS!,:, THE IDOLM@STER CINDERELLA GIRLS LITTLE STARS!"
7828,29705,Shoujo Kyouiku,OVA,Visual novel,2,Rx - Hentai,6.68,Mary Jane,,Hentai,Spring,True,0,16.0,,
7830,30015,ReLIFE,TV,Web manga,13,PG-13 - Teens 13 or older,8.14,"Aniplex, Half H.P Studio, comico, Hakuhodo DY Media Partners, Lawson, C &amp; I entertainment",TMS Entertainment,"Slice of Life, Romance, School",Summer,True,1,23.0,PENGUIN RESEARCH,"Tamio Okuda,:, BLACK BISCUITS,:, PUFFY,:, Porno Graffitti,:, The Brilliant Green,:, CHEMISTRY,:, PENGUIN RESEARCH"
7831,3972,Yu☆Gi☆Oh! 5D&#039;s,TV,Manga,154,PG-13 - Teens 13 or older,7.51,Nihon Ad Systems,Studio Gallop,"Action, Game, Shounen",Spring,True,2,24.0,"Kra,:, La-Vie,:, Masaaki Endoh","Nakagauchi Masataka,:, vistlip,:, Plastic Tree"
7832,35997,Märchen Mädchen,TV,Light novel,10,PG-13 - Teens 13 or older,5.49,"Lantis, AT-X, NBCUniversal Entertainment Japan, Medicos Entertainment, Shueisha, Kanon Sound, DMM.com, NichiNare",Hoods Entertainment,"Magic, Fantasy, School",Winter,True,1,23.0,fhána,Reina Ueda
7833,13513,Anima,Movie,Unknown,1,G - All Ages,5.02,,,Music,Winter,False,0,4.0,,
7834,2933,Mirai Keisatsu Urashiman,TV,Manga,50,PG-13 - Teens 13 or older,6.83,Fuji TV,Tatsunoko Production,"Action, Sci-Fi, Comedy, Police",Winter,True,0,23.0,Harry,Harry
7835,22429,Itadaki! Seieki♥,OVA,Manga,1,Rx - Hentai,7.42,Pashmina,,"Hentai, Supernatural",Spring,True,1,23.0,,
7836,3438,Moero! Top Striker,TV,Unknown,49,G - All Ages,6.76,Fuji TV,Nippon Animation,"Action, Shounen, Sports",Fall,True,1,24.0,Wakako Shimazaki,Shimazaki Wakako
7837,2090,Choujikuu Seiki Orguss 02,OVA,Unknown,6,PG-13 - Teens 13 or older,6.88,"Bandai Visual, Mainichi Broadcasting System",J.C.Staff,"Action, Sci-Fi, Adventure, Romance, Mecha",Winter,True,1,30.0,Hikashu,Hikashu
7838,3576,Kodai Ouja Kyouryuu King,TV,Game,49,PG - Children,6.11,"Asatsu DK, Sega, 4Kids Entertainment, Happinet Pictures, Nagoya TV Housou",Sunrise,"Adventure, Kids, Fantasy",Winter,True,2,25.0,ICHIKO,Hiromichi Satou
